x50,x51,x84,x3,x97,x32,x72,x79,x98,x29,x78,x40,x38,x24,x2,x73,x25,x1,x23,x5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1
1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1
1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1
1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1
0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0
1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1
0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0
1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0
0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1
1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1
0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1
1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0
0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0
0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1
1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0
0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1
1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1
1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1
1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0
1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0
0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1
1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1
1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1
0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1
1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0
1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1
1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0
1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1
0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1
0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1
0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1
1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1
1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1
1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1
1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1
1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0
1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0
1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1
1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1
1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1
0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1
1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0
